transaction_id,transaction_date,customer_id,counterparty_id,amount,channel,counterparty_name,country
PAY307687,2026-05-15,CUST10934,CP26110,45732.13,Wire,Nikolai Brown,Russia
PAY307688,2026-01-01,CUST11406,CP21502,6859.94,Trade Payment,Sergei Zhang,United States
PAY307689,2026-04-05,CUST10950,CP23968,1186.55,Wire,Mohammed Haddad,Belarus
PAY307690,2026-08-11,CUST10536,CP24837,2988.06,Trade Payment,John Khalil,Canada
PAY307691,2026-09-13,CUST10095,CP27089,1847.94,Card,Viktor Ivanov,Syria
PAY307692,2026-06-07,CUST10229,CP26790,3532.29,ACH,John Ivanov,Turkey
PAY307693,2026-06-14,CUST11613,CP26123,18127.6,Trade Payment,Karim Ivanov,United Arab Emirates
PAY307694,2026-08-21,CUST11567,CP25368,12560.17,Wire,Ivan Lee,Nigeria
PAY307695,2026-05-22,CUST10050,CP21121,4349.13,ACH,Ivan Mansour,United Arab Emirates
PAY307696,2026-01-11,CUST11805,CP27825,6991.28,Trade Payment,Ivan Sokolov,Russia
PAY307697,2026-04-13,CUST10706,CP20440,6869.42,Wire,Wei Smith,Iran
PAY307698,2026-01-27,CUST10183,CP23110,2499.76,Card,Nikolai Volkov,Belarus
PAY307699,2026-09-24,CUST10185,CP25351,20793.34,Wire,Karim Karimi,Syria
PAY307700,2026-03-08,CUST10235,CP27223,8789.88,Wire,John Volkov,Iran
PAY307701,2026-07-23,CUST11521,CP21263,7781.76,Trade Payment,Reza Rahimi,United Kingdom
PAY307702,2026-07-05,CUST11253,CP20509,21996.11,Wire,Jin Rahimi,United Kingdom
PAY307703,2026-01-01,CUST11579,CP25893,11279.74,Trade Payment,Samir Lee,Iran
PAY307704,2026-05-04,CUST11571,CP20809,15138.13,Trade Payment,Hassan Lee,United Kingdom
PAY307705,2026-02-19,CUST11851,CP27982,3838.24,Wire,Mohammed Wang,Nigeria
PAY307706,2026-01-22,CUST11650,CP27480,1659.17,ACH,Hassan Petrov,Turkey
PAY307707,2026-05-23,CUST10749,CP23153,17864.69,Wire,John Smith,Syria
PAY307708,2026-03-30,CUST10317,CP23770,2217.43,ACH,Nikolai Haddad,Russia
PAY307709,2026-09-19,CUST11519,CP22859,7376.09,P2P,Peter Hosseini,Belarus
PAY307710,2026-07-16,CUST10422,CP22222,3920.44,Trade Payment,Nikolai Lee,United States
PAY307711,2026-08-09,CUST11445,CP26294,7447.5,Wire,Anna Wilson,Syria
PAY307712,2026-01-29,CUST10452,CP27816,10027.73,Trade Payment,Mark Petrov,India
PAY307713,2026-09-29,CUST11918,CP23942,4274.23,Wire,Mohammed Rahimi,Russia
PAY307714,2026-07-23,CUST11962,CP24167,2878.25,ACH,Viktor Al Rashid,Belarus
PAY307715,2026-05-02,CUST11162,CP24832,11072.09,ACH,Ahmed Smith,India
PAY307716,2026-08-17,CUST10356,CP27995,2903.1,Trade Payment,Ali Hosseini,Nigeria
PAY307717,2026-02-03,CUST10610,CP27398,926.11,P2P,Samir Volkov,Nigeria
PAY307718,2026-08-15,CUST11528,CP27658,5973.22,ACH,Mark Smith,Iran
PAY307719,2026-03-08,CUST10079,CP20351,2348.43,P2P,Yousef Al Rashid,United Kingdom
PAY307720,2026-01-08,CUST11231,CP23612,10025.27,Card,Farid Nouri,Russia
PAY307721,2026-04-09,CUST10911,CP23814,2758.87,Wire,Jin Wang,United States
PAY307722,2026-02-08,CUST11260,CP25395,3089.72,Trade Payment,Yousef Brown,Mexico
PAY307723,2026-02-02,CUST10877,CP24513,1307.49,Wire,Anna Smith,United States
PAY307724,2026-07-09,CUST10101,CP26534,9746.46,ACH,Peter Zhang,Mexico
PAY307725,2026-07-10,CUST10739,CP26134,5341.59,P2P,Viktor Volkov,United Kingdom
PAY307726,2026-08-07,CUST11713,CP27737,2005.14,Trade Payment,Peter Petrov,Mexico
PAY307727,2026-03-11,CUST10743,CP22861,1368.56,Card,Ali Brown,Belarus
PAY307728,2026-01-22,CUST10306,CP26541,2672.23,P2P,Reza Wilson,Canada
PAY307729,2026-08-06,CUST11963,CP26608,50082.81,P2P,Samir Ivanov,Mexico
PAY307730,2026-09-23,CUST11433,CP27653,8761.86,Trade Payment,Mohammed Petrov,Nigeria
PAY307731,2026-07-31,CUST11661,CP24080,22659.93,ACH,Peter Mansour,Belarus
PAY307732,2026-03-17,CUST10099,CP20533,9374.64,Wire,Anna Petrov,Russia
PAY307733,2026-09-26,CUST11290,CP20798,15758.28,Card,Viktor Khalil,Turkey
PAY307734,2026-06-09,CUST10224,CP21078,2367.85,Trade Payment,Ali Haddad,Nigeria
PAY307735,2026-07-12,CUST10292,CP25780,42774.98,Wire,Sergei Lee,Nigeria
PAY307736,2026-06-18,CUST11801,CP27678,11006.46,Card,Jin Rahimi,United Arab Emirates
PAY307737,2026-07-04,CUST10131,CP27137,3051.57,Wire,Ivan Ivanov,United Arab Emirates
PAY307738,2026-07-11,CUST11685,CP26053,3376.83,Wire,Samir Hosseini,United Arab Emirates
PAY307739,2026-02-13,CUST11279,CP21892,19515.84,Wire,Farid Ivanov,India
PAY307740,2026-07-21,CUST10647,CP23654,7271.34,Card,Sara Wang,Nigeria
PAY307741,2026-08-11,CUST11284,CP21907,5616.08,Wire,Viktor Karimi,Canada
PAY307742,2026-02-17,CUST11288,CP26876,3269.41,ACH,Omar Hosseini,Belarus
PAY307743,2026-07-08,CUST10673,CP21445,3948.67,Trade Payment,Reza Al Rashid,Belarus
PAY307744,2026-09-21,CUST10919,CP22417,9270.59,Trade Payment,Ivan Wang,Russia
PAY307745,2026-01-24,CUST11967,CP22287,2288.47,P2P,Viktor Khalil,United Kingdom
PAY307746,2026-09-13,CUST10950,CP25118,20970.62,Wire,Wei Rahimi,Russia
PAY307747,2026-07-11,CUST11368,CP25852,629.42,ACH,Samir Sokolov,United Kingdom
PAY307748,2026-01-24,CUST10482,CP22189,2316.0,Wire,Yousef Ivanov,United Kingdom
PAY307749,2026-02-25,CUST10478,CP21658,7640.54,P2P,Viktor Ivanov,Nigeria
PAY307750,2026-06-24,CUST10555,CP21524,7900.76,P2P,Peter Wang,United States
PAY307751,2026-01-03,CUST10197,CP23107,744.1,ACH,Anna Zhang,Mexico
PAY307752,2026-06-25,CUST11740,CP25239,9153.67,Wire,Reza Sokolov,Canada
PAY307753,2026-07-16,CUST10596,CP25496,2692.55,Wire,Sara Wilson,United Arab Emirates
PAY307754,2026-04-16,CUST10614,CP26134,6994.34,ACH,Viktor Volkov,United Kingdom
PAY307755,2026-04-06,CUST10388,CP21919,36196.24,Trade Payment,Farid Brown,Russia
PAY307756,2026-09-11,CUST10293,CP20266,4098.55,ACH,Omar Karimi,United Arab Emirates
PAY307757,2026-09-01,CUST10697,CP23547,6865.07,Card,Jin Mansour,Belarus
PAY307758,2026-03-28,CUST10596,CP21258,923.61,P2P,Reza Sokolov,India
PAY307759,2026-03-09,CUST10598,CP24158,3980.81,P2P,Yousef Hosseini,Syria
PAY307760,2026-02-23,CUST11040,CP20121,18419.7,P2P,Sara Mansour,Nigeria
PAY307761,2026-01-09,CUST10023,CP26285,3105.06,Wire,Samir Hosseini,Canada
PAY307762,2026-03-03,CUST11982,CP26955,11691.61,P2P,Farid Sokolov,Belarus
PAY307763,2026-05-11,CUST10283,CP20348,15109.78,Trade Payment,Karim Sokolov,Iran
PAY307764,2026-06-10,CUST10507,CP26945,2587.67,Card,Samir Sokolov,Russia
PAY307765,2026-04-10,CUST11572,CP21735,3260.19,ACH,Ali Lee,Iran
PAY307766,2026-08-03,CUST10455,CP22316,653.6,Trade Payment,John Hosseini,India
PAY307767,2026-03-18,CUST10388,CP25926,10864.73,ACH,Omar Karimi,Mexico
PAY307768,2026-01-21,CUST11915,CP23159,4636.95,Trade Payment,Viktor Mansour,Canada
PAY307769,2026-06-27,CUST11422,CP22880,8903.46,Wire,Sara Karimi,United Arab Emirates
PAY307770,2026-08-06,CUST10658,CP26172,5670.46,Card,Jin Zhang,United Arab Emirates
PAY307771,2026-04-05,CUST10527,CP20466,11336.4,ACH,Hassan Rahimi,United States
PAY307772,2026-03-17,CUST10802,CP26976,1357.95,Wire,Viktor Brown,Turkey
PAY307773,2026-08-27,CUST10427,CP20710,10801.88,Trade Payment,Mark Nouri,Russia
PAY307774,2026-09-30,CUST11888,CP26205,17615.38,Trade Payment,Anna Al Rashid,Syria
PAY307775,2026-03-28,CUST11825,CP27475,8512.84,Trade Payment,Yousef Volkov,Nigeria
PAY307776,2026-04-07,CUST11848,CP24123,16235.27,P2P,Omar Petrov,Mexico
PAY307777,2026-09-20,CUST11024,CP25621,5535.36,Card,John Lee,Syria
PAY307778,2026-05-19,CUST11375,CP20794,1456.36,ACH,Peter Volkov,Syria
PAY307779,2026-02-14,CUST10606,CP25570,9363.7,P2P,John Lee,Nigeria
PAY307780,2026-04-18,CUST11826,CP25996,2449.93,Wire,Mohammed Rahimi,India
PAY307781,2026-08-10,CUST11734,CP25575,1757.15,Card,Sergei Khalil,Mexico
PAY307782,2026-05-12,CUST10333,CP27965,5738.7,Wire,Anna Hosseini,India
PAY307783,2026-01-20,CUST11583,CP26232,20179.31,ACH,Jin Mansour,Nigeria
PAY307784,2026-02-26,CUST10886,CP21848,11868.48,Card,Yousef Volkov,Syria
PAY307785,2026-05-29,CUST11421,CP21355,1210.38,Wire,Ahmed Smith,Belarus
PAY307786,2026-03-13,CUST10057,CP24461,2168.24,Wire,Jin Zhang,Nigeria
PAY307787,2026-05-30,CUST10333,CP26808,3493.96,Wire,Ivan Karimi,United States
PAY307788,2026-02-01,CUST11761,CP26653,18557.89,ACH,Jin Wilson,Mexico
PAY307789,2026-02-01,CUST11760,CP24854,68362.99,ACH,Nikolai Sokolov,United States
PAY307790,2026-04-09,CUST11006,CP27288,7814.38,Wire,Mohammed Ivanov,Nigeria
PAY307791,2026-08-04,CUST10971,CP22166,9247.08,ACH,Mohammed Wang,Belarus
PAY307792,2026-04-23,CUST11893,CP21562,5100.94,Card,Anna Nouri,United States
PAY307793,2026-07-15,CUST11120,CP24908,8316.15,Wire,Peter Wang,Nigeria
PAY307794,2026-05-04,CUST10525,CP24545,1944.51,ACH,Karim Petrov,United Kingdom
PAY307795,2026-03-30,CUST10549,CP21286,8044.69,Wire,Anna Al Rashid,Belarus
PAY307796,2026-05-10,CUST11579,CP27137,4823.68,P2P,Ivan Ivanov,United Arab Emirates
PAY307797,2026-04-28,CUST11190,CP23630,22276.54,P2P,Mohammed Brown,Russia
PAY307798,2026-04-18,CUST10824,CP22524,1940.83,ACH,Sergei Al Rashid,Syria
PAY307799,2026-04-04,CUST11988,CP20450,17367.04,Wire,Ivan Brown,Turkey
PAY307800,2026-06-05,CUST10232,CP23616,3734.88,Card,Jin Wilson,United Arab Emirates
PAY307801,2026-08-27,CUST10466,CP25444,1195.15,ACH,Samir Hosseini,United Arab Emirates
PAY307802,2026-09-21,CUST11528,CP22964,11487.21,Wire,Viktor Wilson,United Arab Emirates
PAY307803,2026-06-01,CUST10362,CP20083,1831.44,Trade Payment,Anna Brown,United Kingdom
PAY307804,2026-07-05,CUST11554,CP27998,8426.36,Trade Payment,Ali Lee,Russia
PAY307805,2026-02-02,CUST10869,CP26639,43807.83,Wire,Ali Wilson,Canada
PAY307806,2026-09-20,CUST10428,CP27578,8481.07,ACH,Ivan Zhang,Russia
PAY307807,2026-08-03,CUST11441,CP25425,1350.48,Wire,Sergei Karimi,India
PAY307808,2026-03-26,CUST11729,CP23703,2702.72,Wire,Nikolai Mansour,United Arab Emirates
PAY307809,2026-03-30,CUST11569,CP23772,3435.03,Wire,Samir Lee,Belarus
PAY307810,2026-01-26,CUST11552,CP23199,1112.98,Trade Payment,Farid Al Rashid,United Arab Emirates
PAY307811,2026-05-04,CUST11743,CP24073,15365.57,Trade Payment,Yousef Volkov,Russia
PAY307812,2026-01-24,CUST11915,CP20640,19491.14,Wire,Yousef Haddad,Belarus
PAY307813,2026-04-30,CUST11485,CP24161,59336.18,Wire,Anna Smith,Iran
PAY307814,2026-06-23,CUST11999,CP22116,6327.18,P2P,Mohammed Rahimi,Russia
PAY307815,2026-03-24,CUST10738,CP23796,2802.6,Wire,Jin Rahimi,United Kingdom
PAY307816,2026-09-22,CUST11594,CP22437,953.39,Trade Payment,Ivan Volkov,Syria
PAY307817,2026-02-20,CUST10360,CP27460,7752.14,P2P,Samir Petrov,Mexico
PAY307818,2026-02-28,CUST10407,CP23940,1092.91,Wire,Samir Al Rashid,United Kingdom
PAY307819,2026-08-16,CUST10317,CP20451,27141.57,P2P,Sara Petrov,Syria
PAY307820,2026-08-18,CUST10181,CP22752,4722.77,Wire,Wei Al Rashid,United Arab Emirates
PAY307821,2026-07-11,CUST11258,CP24960,6438.06,Wire,Hassan Karimi,Canada
PAY307822,2026-08-25,CUST11229,CP22217,8147.18,Trade Payment,Jin Sokolov,Mexico
PAY307823,2026-03-22,CUST10217,CP25398,1951.11,Wire,Samir Volkov,Canada
PAY307824,2026-07-04,CUST10707,CP25325,3070.94,Wire,Jin Hosseini,United Arab Emirates
PAY307825,2026-05-13,CUST10050,CP24825,1791.74,P2P,John Lee,Iran
PAY307826,2026-05-28,CUST11903,CP20973,10405.32,P2P,Yousef Petrov,Turkey
PAY307827,2026-03-18,CUST10487,CP26334,4160.96,P2P,Ahmed Lee,United Kingdom
PAY307828,2026-07-28,CUST10052,CP21477,15420.32,P2P,Reza Nouri,United States
PAY307829,2026-07-30,CUST10978,CP22734,23118.55,Card,Ivan Haddad,United Kingdom
PAY307830,2026-04-11,CUST11702,CP24581,2904.71,Trade Payment,Ivan Zhang,United Kingdom
PAY307831,2026-07-30,CUST10543,CP26942,1360.65,ACH,Farid Brown,United States
PAY307832,2026-08-30,CUST11155,CP24627,2047.28,Trade Payment,Sergei Ivanov,United States
PAY307833,2026-06-23,CUST10680,CP22332,47569.83,Trade Payment,Yousef Petrov,Canada
PAY307834,2026-07-01,CUST10106,CP25194,2756.93,ACH,Ali Mansour,India
PAY307835,2026-01-22,CUST11029,CP25548,16878.39,Wire,Samir Wang,India
PAY307836,2026-01-29,CUST11088,CP27784,14849.05,P2P,Ahmed Karimi,Syria
PAY307837,2026-09-13,CUST11211,CP25562,67785.39,Wire,Ali Zhang,Belarus
PAY307838,2026-04-03,CUST10787,CP26086,9417.84,ACH,Ahmed Hosseini,United Arab Emirates
PAY307839,2026-01-18,CUST11559,CP24061,4571.98,ACH,Yousef Wang,United States
PAY307840,2026-08-19,CUST11445,CP26971,4522.39,ACH,Anna Wilson,Belarus
PAY307841,2026-02-20,CUST10226,CP21387,5827.25,P2P,Samir Hosseini,India
PAY307842,2026-08-24,CUST11424,CP23102,10175.81,Trade Payment,Sergei Wilson,Canada
PAY307843,2026-06-20,CUST10633,CP23005,8492.06,Wire,Mark Khalil,India
PAY307844,2026-02-08,CUST10616,CP25811,8009.72,P2P,Ali Smith,Syria
PAY307845,2026-08-16,CUST10856,CP21954,7790.44,P2P,Ivan Rahimi,Mexico
PAY307846,2026-08-16,CUST10302,CP23689,2251.99,ACH,Wei Mansour,Syria
PAY307847,2026-08-14,CUST11722,CP24308,2556.64,P2P,Peter Wang,Belarus
PAY307848,2026-05-02,CUST11396,CP24040,16420.94,Wire,Jin Brown,Belarus
PAY307849,2026-05-16,CUST10862,CP24309,28567.44,ACH,Samir Wilson,United States
PAY307850,2026-08-19,CUST10555,CP22256,30551.46,ACH,Hassan Brown,Mexico
PAY307851,2026-05-06,CUST10009,CP20812,6425.1,P2P,Peter Petrov,Syria
PAY307852,2026-01-14,CUST11526,CP26543,9260.22,Card,Ivan Sokolov,Belarus
PAY307853,2026-08-02,CUST11722,CP26815,14524.26,Trade Payment,Mark Wang,United Kingdom
PAY307854,2026-09-17,CUST10226,CP24217,6204.73,ACH,Peter Haddad,Russia
PAY307855,2026-04-06,CUST11694,CP21396,2374.25,ACH,Anna Ivanov,Nigeria
PAY307856,2026-06-06,CUST11424,CP22964,21538.03,Card,Viktor Wilson,United Arab Emirates
PAY307857,2026-08-25,CUST11888,CP25817,8037.37,Trade Payment,Samir Lee,Belarus
PAY307858,2026-05-25,CUST11644,CP22887,6240.34,ACH,Nikolai Nouri,India
PAY307859,2026-08-17,CUST10129,CP20126,4380.37,Trade Payment,Reza Lee,United States
PAY307860,2026-01-03,CUST11045,CP23386,13167.29,Wire,Mark Sokolov,United Arab Emirates
PAY307861,2026-07-06,CUST11227,CP26912,2011.01,Wire,John Zhang,Belarus
PAY307862,2026-01-29,CUST10664,CP25159,9656.45,ACH,Viktor Wang,Russia
PAY307863,2026-09-25,CUST11896,CP24001,654.88,Card,Anna Brown,United Arab Emirates
PAY307864,2026-06-17,CUST11383,CP24112,6333.61,Card,Ali Lee,Iran
PAY307865,2026-07-03,CUST11193,CP22404,1628.91,Wire,Anna Sokolov,United Arab Emirates
PAY307866,2026-07-31,CUST10260,CP26619,1314.82,P2P,Viktor Karimi,India
PAY307867,2026-04-18,CUST10142,CP25543,2167.08,Wire,Yousef Hosseini,Canada
PAY307868,2026-05-09,CUST10636,CP25283,6645.16,Trade Payment,John Karimi,India
PAY307869,2026-04-22,CUST11053,CP23881,11820.59,P2P,Sara Mansour,Russia
PAY307870,2026-07-28,CUST10110,CP21633,5141.53,Wire,Sara Volkov,India
PAY307871,2026-06-02,CUST11802,CP25232,24310.72,P2P,Sara Nouri,Russia
PAY307872,2026-04-18,CUST11414,CP21085,23214.15,Card,Reza Ivanov,Syria
PAY307873,2026-09-13,CUST10355,CP23283,5091.56,Wire,Karim Lee,Russia
PAY307874,2026-07-19,CUST11354,CP21545,25332.14,ACH,John Rahimi,Nigeria
PAY307875,2026-04-22,CUST10151,CP26520,11903.61,Wire,Jin Brown,Canada
PAY307876,2026-04-06,CUST11552,CP24839,16092.81,Card,Karim Hosseini,Iran
PAY307877,2026-02-22,CUST11057,CP27366,37548.41,P2P,Viktor Wilson,Mexico
PAY307878,2026-09-14,CUST10375,CP20134,2715.92,Card,John Haddad,Russia
PAY307879,2026-01-06,CUST10982,CP23781,2557.14,ACH,Sergei Karimi,Syria
PAY307880,2026-08-13,CUST11914,CP26114,17293.51,Trade Payment,Sergei Haddad,Nigeria
PAY307881,2026-01-14,CUST10710,CP23529,13520.75,P2P,Reza Petrov,Belarus
PAY307882,2026-07-05,CUST11991,CP26471,4853.06,Wire,Anna Zhang,Turkey
PAY307883,2026-03-18,CUST11069,CP21373,3026.43,P2P,John Al Rashid,India
PAY307884,2026-03-08,CUST10939,CP21652,46257.72,Card,Reza Brown,India
PAY307885,2026-08-30,CUST11024,CP22232,7066.51,Wire,Sara Petrov,United Arab Emirates
PAY307886,2026-04-02,CUST10890,CP22866,1092.4,Card,Jin Wang,Iran
PAY307887,2026-08-17,CUST10556,CP26053,1282.7,Card,Samir Hosseini,United Arab Emirates
PAY307888,2026-02-07,CUST10211,CP26905,12712.5,Wire,Reza Brown,United States
PAY307889,2026-06-30,CUST11654,CP27085,10932.12,Wire,Samir Petrov,United Arab Emirates
PAY307890,2026-03-18,CUST11794,CP26366,2043.95,ACH,Ivan Karimi,United Arab Emirates
PAY307891,2026-09-06,CUST11804,CP25167,20676.73,ACH,Sara Smith,United Kingdom
PAY307892,2026-08-17,CUST10827,CP20493,5069.84,Card,Karim Wang,United States
PAY307893,2026-01-08,CUST10420,CP24328,10605.87,Card,Yousef Wilson,Canada
PAY307894,2026-03-18,CUST10475,CP27377,54303.44,Wire,Samir Brown,Nigeria
PAY307895,2026-02-20,CUST11785,CP23015,14100.31,Card,Jin Karimi,Mexico
PAY307896,2026-05-12,CUST10643,CP21383,5669.14,Wire,John Mansour,Turkey
PAY307897,2026-04-04,CUST10556,CP23146,7129.36,Card,Ahmed Sokolov,Russia
PAY307898,2026-01-04,CUST10319,CP21158,3466.0,Wire,Viktor Rahimi,United Kingdom
PAY307899,2026-05-13,CUST10784,CP24483,3894.72,ACH,Ali Karimi,Russia
PAY307900,2026-02-18,CUST10264,CP21638,19711.28,P2P,Nikolai Al Rashid,Canada
PAY307901,2026-04-15,CUST11945,CP26963,3767.97,ACH,Viktor Haddad,United Kingdom
PAY307902,2026-08-25,CUST11837,CP26849,10822.71,Trade Payment,Ahmed Brown,United States
PAY307903,2026-04-26,CUST10924,CP24962,9998.61,ACH,Mohammed Karimi,Canada
PAY307904,2026-04-12,CUST10561,CP23013,7795.63,Trade Payment,Samir Khalil,Mexico
PAY307905,2026-04-29,CUST10400,CP26778,20909.56,P2P,Ivan Zhang,Syria
PAY307906,2026-01-13,CUST11706,CP23009,5607.07,Trade Payment,Ali Wilson,Canada
PAY307907,2026-09-18,CUST10585,CP25310,11175.71,ACH,Wei Ivanov,Turkey
PAY307908,2026-02-23,CUST10312,CP25405,9990.07,Card,Samir Wang,Iran
PAY307909,2026-04-03,CUST11020,CP25231,18151.84,Card,Mohammed Mansour,United Arab Emirates
PAY307910,2026-03-12,CUST10822,CP21633,8307.9,Trade Payment,Sara Volkov,India
PAY307911,2026-03-13,CUST10800,CP23602,5753.22,Trade Payment,Omar Hosseini,Canada
PAY307912,2026-05-15,CUST11918,CP20301,6463.36,P2P,Samir Wang,Iran
PAY307913,2026-07-24,CUST11189,CP26627,9309.05,ACH,Ali Karimi,United Kingdom
PAY307914,2026-05-11,CUST10510,CP23945,14471.31,Trade Payment,Jin Haddad,Belarus
PAY307915,2026-04-15,CUST11708,CP20385,1465.88,Wire,Sara Khalil,Turkey
PAY307916,2026-07-07,CUST11493,CP27925,3607.28,Trade Payment,Wei Sokolov,United Kingdom
PAY307917,2026-02-27,CUST10580,CP22292,2011.91,Card,Omar Wang,Canada
PAY307918,2026-07-21,CUST11407,CP22127,17554.08,Wire,Nikolai Wang,Nigeria
PAY307919,2026-05-25,CUST11253,CP23540,3460.73,Card,Nikolai Mansour,Turkey
PAY307920,2026-04-09,CUST10225,CP20342,6186.21,Trade Payment,Omar Rahimi,Canada
PAY307921,2026-09-02,CUST11709,CP21504,10730.96,P2P,Nikolai Volkov,United States
PAY307922,2026-02-26,CUST10522,CP20434,15584.58,Card,Ali Sokolov,Russia
PAY307923,2026-02-13,CUST10004,CP21673,2615.54,ACH,Anna Sokolov,Turkey
PAY307924,2026-04-26,CUST11440,CP25547,1282.79,Trade Payment,Nikolai Hosseini,Mexico
PAY307925,2026-02-04,CUST11259,CP27811,11119.55,Card,Nikolai Al Rashid,Canada
PAY307926,2026-08-15,CUST11969,CP26173,18569.93,ACH,Mohammed Wang,Mexico
PAY307927,2026-01-31,CUST10999,CP25672,24925.63,Card,Samir Volkov,Canada
PAY307928,2026-04-09,CUST11101,CP22277,12215.88,Card,Wei Hosseini,United Arab Emirates
PAY307929,2026-09-14,CUST10750,CP20566,3886.79,Card,Ivan Sokolov,Turkey
PAY307930,2026-02-11,CUST11264,CP23504,4379.5,ACH,Hassan Wang,United Arab Emirates
PAY307931,2026-05-24,CUST11901,CP21389,2690.56,Wire,Ahmed Rahimi,Iran
PAY307932,2026-07-21,CUST11931,CP26830,260.91,P2P,Omar Nouri,Turkey
PAY307933,2026-05-28,CUST11135,CP22008,3549.88,Card,Omar Rahimi,United Arab Emirates
PAY307934,2026-04-15,CUST11300,CP22582,2458.97,P2P,Mark Sokolov,Mexico
PAY307935,2026-01-19,CUST10151,CP26161,6739.52,Trade Payment,Sara Wang,India
PAY307936,2026-01-15,CUST11973,CP27971,6958.02,Card,Omar Al Rashid,Mexico
PAY307937,2026-08-18,CUST11974,CP21636,4024.75,ACH,Samir Ivanov,United Kingdom
PAY307938,2026-07-25,CUST10510,CP20452,14101.4,Wire,Sara Ivanov,United Arab Emirates
PAY307939,2026-05-15,CUST11859,CP26594,13207.58,P2P,Mohammed Karimi,Turkey
PAY307940,2026-04-29,CUST10850,CP26122,6544.86,ACH,Anna Sokolov,United Arab Emirates
PAY307941,2026-09-25,CUST10236,CP26401,12412.22,Trade Payment,Reza Mansour,Syria
PAY307942,2026-04-22,CUST11538,CP25734,2276.25,P2P,Ivan Volkov,Turkey
PAY307943,2026-07-22,CUST10426,CP21511,5752.9,ACH,Anna Zhang,Iran
PAY307944,2026-01-10,CUST11893,CP22345,2407.1,Trade Payment,John Zhang,India
PAY307945,2026-02-07,CUST11374,CP20291,7420.31,Trade Payment,Mohammed Hosseini,United States
PAY307946,2026-02-17,CUST10403,CP20849,3848.26,Wire,Peter Khalil,Turkey
PAY307947,2026-05-05,CUST11183,CP23559,17757.17,Wire,Jin Wilson,United Arab Emirates
PAY307948,2026-06-09,CUST10974,CP26658,3938.53,P2P,Viktor Zhang,United States
PAY307949,2026-07-29,CUST11963,CP26783,1825.82,Wire,Sergei Volkov,Mexico
PAY307950,2026-01-27,CUST10361,CP20386,4428.54,P2P,Ali Wang,United Kingdom
PAY307951,2026-07-03,CUST11827,CP26489,53748.47,P2P,Mark Smith,India
PAY307952,2026-05-29,CUST10928,CP27090,4390.08,ACH,Mark Ivanov,United Arab Emirates
PAY307953,2026-06-27,CUST10670,CP25321,19263.36,Card,Yousef Brown,Canada
PAY307954,2026-05-28,CUST10176,CP25067,31316.3,ACH,Hassan Brown,United States
PAY307955,2026-09-20,CUST11186,CP20387,87077.55,ACH,Ali Brown,Nigeria
PAY307956,2026-06-04,CUST10760,CP25685,28815.72,Wire,Mohammed Ivanov,Mexico
PAY307957,2026-05-11,CUST10682,CP20366,9236.4,Wire,Peter Petrov,United Kingdom
PAY307958,2026-05-22,CUST10438,CP21730,29879.64,Trade Payment,John Al Rashid,India
PAY307959,2026-02-25,CUST11794,CP22751,2925.0,Wire,Nikolai Hosseini,Mexico
PAY307960,2026-02-20,CUST11631,CP27000,3862.93,Wire,Farid Petrov,India
PAY307961,2026-09-19,CUST10679,CP24027,1249.19,Wire,Farid Mansour,Iran
PAY307962,2026-07-06,CUST10041,CP25271,3403.94,Card,Wei Volkov,Nigeria
PAY307963,2026-04-28,CUST10469,CP24822,48284.86,Wire,Ahmed Sokolov,United States
PAY307964,2026-07-11,CUST10133,CP25050,6535.02,P2P,Viktor Sokolov,Syria
PAY307965,2026-02-24,CUST10102,CP21156,13771.47,P2P,Sergei Haddad,Syria
PAY307966,2026-07-22,CUST10241,CP23566,3404.86,Wire,Ali Wilson,Syria
PAY307967,2026-06-03,CUST11028,CP21138,3950.1,Wire,Reza Brown,Iran
PAY307968,2026-05-19,CUST11212,CP26716,8618.9,ACH,Jin Wilson,Syria
PAY307969,2026-02-06,CUST11801,CP23810,1246.41,P2P,Yousef Haddad,Canada
PAY307970,2026-04-29,CUST10829,CP20293,6980.03,Card,Sergei Volkov,Syria
PAY307971,2026-05-20,CUST11888,CP27301,3353.65,ACH,Sergei Nouri,Belarus
PAY307972,2026-09-14,CUST11350,CP22053,1073.58,Wire,Yousef Brown,Russia
PAY307973,2026-09-01,CUST11617,CP21611,24106.04,P2P,Mark Haddad,United Kingdom
PAY307974,2026-07-30,CUST10149,CP20933,27177.69,Trade Payment,Mohammed Wilson,Iran
PAY307975,2026-08-18,CUST11897,CP21308,5992.34,P2P,John Mansour,United States
PAY307976,2026-08-22,CUST10178,CP20696,16935.39,Wire,Ahmed Rahimi,Belarus
PAY307977,2026-01-22,CUST10537,CP26997,18494.85,Wire,Sergei Ivanov,United Arab Emirates
PAY307978,2026-07-12,CUST10805,CP24334,19913.75,P2P,Sergei Lee,Canada
PAY307979,2026-08-31,CUST10196,CP20792,8171.42,Card,Yousef Karimi,Mexico
PAY307980,2026-08-30,CUST10639,CP25653,9281.33,Card,Wei Al Rashid,Turkey
PAY307981,2026-03-22,CUST10499,CP22310,9477.26,Wire,Ivan Zhang,Nigeria
PAY307982,2026-02-09,CUST11765,CP26952,3996.36,P2P,Yousef Al Rashid,Nigeria
PAY307983,2026-08-29,CUST11605,CP20171,6348.7,ACH,Karim Volkov,Belarus
